ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,type,symbol,ch,chp
1231.05,32245,1699588220,1699588220,16,77,1230.65,1231.35,20,86889,101746,1233.96,1230.85,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.6,1.2002
482.3,116203,1699588217,1699588221,40,249,482.6,482.8,85,237042,294240,481.99,480.3,483.45,0,0,482.05,484.55,sf,NSE:HINDALCO-EQ,-2.25,-0.4643
192.8,440229,1699588221,1699588221,10519,320,192.8,192.9,100,883916,1366277,192.51,191.75,193.05,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.55,0.8105
3058.2,31839,1699588219,1699588221,49,1,3058.2,3059.65,1,49976,58740,3062.53,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,24.85,0.8192
749.35,64181,1699588216,1699588221,28,60,749.6,749.75,5,134692,131747,748.32,745.05,751.9,0,0,751.9,748.6,sf,NSE:JSWSTEEL-EQ,0.75,0.1002
1230.9,32245,1699588220,1699588222,16,77,1230.65,1231.35,16,86889,101746,1233.96,1230.85,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.45,1.1879
1923.55,4432,1699588216,1699588222,20,10,1922.1,1923.05,1,48574,59502,1926.8,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,2.0,0.1041
518.8,53944,1699588219,1699588222,241,38,518.6,518.8,1,138534,123509,518.56,518.0,521.5,0,0,520.45,524.45,sf,NSE:MARICO-EQ,-5.65,-1.0773
750.9,32313,1699588218,1699588222,133,78,750.7,751.25,19,116815,136180,750.63,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.35,-0.312
600.0,133373,1699588219,1699588222,101,348,599.95,600.1,10,199439,264692,598.67,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,7.55,1.2744
1230.75,41291,1699588293,1699588297,9,80,1230.85,1230.9,160,102789,104742,1233.3,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.3,1.1756
1230.75,41546,1699588297,1699588298,65,2,1230.5,1230.75,40,102955,104800,1233.28,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.3,1.1756
192.9,527743,1699588293,1699588298,938,1,192.95,193.0,103,990077,1392482,192.59,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.65,0.8627
1482.7,454804,1699588297,1699588298,960,66,1482.7,1482.95,1,368859,424137,1482.12,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.55,-0.3059
751.25,40531,1699588296,1699588297,117,84,750.9,751.25,5,131308,141790,750.64,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.0,-0.2655
192.9,537408,1699588298,1699588298,4694,577,192.85,192.95,1,1006181,1394391,192.59,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.65,0.8627
2069.05,254623,1699588299,1699588299,57,35,2069.1,2070.35,16,55646,126442,2057.44,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,51.9,2.5729
3063.65,35428,1699588297,1699588299,72,10,3063.3,3064.0,10,55062,60360,3062.37,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,30.3,0.9989
1358.4,4794,1699588299,1699588299,38,87,1358.4,1359.4,1,58151,50567,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
1008.35,106607,1699588296,1699588299,565,112,1007.5,1008.1,6,49759,113385,1007.13,993.7,1014.25,0,0,1003.8,991.2,sf,NSE:VBL-EQ,17.15,1.7302
2069.9,255852,1699588300,1699588300,64,5,2069.9,2071.25,5,57215,126364,2057.5,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,52.75,2.6151
482.95,135714,1699588299,1699588300,81,277,482.7,482.95,6,241286,297342,482.05,480.3,483.45,0,0,482.05,484.55,sf,NSE:HINDALCO-EQ,-1.6,-0.3302
1358.4,4794,1699588299,1699588300,38,107,1358.4,1359.4,1,58339,50738,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
751.25,40598,1699588299,1699588300,126,17,750.9,751.25,12,131415,145075,750.64,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.0,-0.2655
193.0,537408,1699588298,1699588301,4694,577,192.85,192.95,1224,1006181,1394391,192.59,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.75,0.915
751.25,40598,1699588299,1699588301,126,17,750.9,751.25,10,131415,145075,750.64,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.0,-0.2655
1358.4,4794,1699588299,1699588301,38,52,1358.4,1359.4,1,58109,50156,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
122.0,4367708,1699588301,1699588302,8478,89171,121.9,122.0,444,1332269,4561988,122.42,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.7,0.5771
1358.4,4794,1699588299,1699588302,38,17,1358.4,1359.35,1,58655,50297,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
1231.15,41927,1699588302,1699588303,16,78,1230.75,1231.45,17,104280,104889,1233.26,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.7,1.2084
192.95,537408,1699588298,1699588303,4694,577,192.85,192.95,1,1006181,1394391,192.59,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.7,0.8889
750.15,67433,1699588301,1699588303,44,66,749.8,750.15,40,148638,135967,748.4,745.05,751.9,0,0,751.9,748.6,sf,NSE:JSWSTEEL-EQ,1.55,0.2071
192.85,547219,1699588303,1699588304,3847,4042,192.85,192.95,100,1007412,1398336,192.6,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.6,0.8366
598.8,148728,1699588303,1699588304,2,239,598.5,598.8,30,207251,283244,598.73,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,6.35,1.0718
1358.4,4794,1699588299,1699588304,38,66,1358.4,1359.35,1,59238,51385,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
192.95,547219,1699588303,1699588305,3847,4042,192.85,192.95,36,1007412,1398336,192.6,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.7,0.8889
1008.45,110184,1699588305,1699588305,19,83,1007.5,1008.45,1,50469,110517,1007.15,993.7,1014.25,0,0,1003.8,991.2,sf,NSE:VBL-EQ,17.25,1.7403
1358.4,4794,1699588299,1699588305,38,48,1358.4,1359.35,1,58386,51866,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
122.0,4464880,1699588306,1699588306,18459,88,121.95,122.0,1,1366189,4518140,122.41,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.7,0.5771
192.95,547219,1699588303,1699588307,3847,4042,192.85,192.95,18,1007412,1398336,192.6,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.7,0.8889
1358.4,4794,1699588299,1699588307,38,70,1358.4,1359.4,1,59064,53264,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
2069.0,258789,1699588308,1699588308,46,22,2069.0,2069.9,5,55721,130182,2057.65,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,51.85,2.5705
751.25,40679,1699588307,1699588308,100,81,751.0,751.25,1,134645,144921,750.64,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.0,-0.2655
192.85,552219,1699588308,1699588308,3577,1516,192.85,192.95,530,1018608,1405372,192.6,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.6,0.8366
2069.95,259896,1699588309,1699588309,7,3,2069.15,2069.95,25,59930,130943,2057.7,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,52.8,2.6176
124.2,279432,1699588302,1699588309,2380,4319,124.15,124.25,135,987806,1337165,123.73,123.2,124.25,0,0,123.9,125.05,sf,NSE:GAIL-EQ,-0.85,-0.6797
121.9,4515749,1699588309,1699588309,36413,5440,121.8,121.9,10,1310141,4605312,122.4,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
2070.35,260043,1699588310,1699588310,33,44,2069.7,2070.0,3,59911,130599,2057.7,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.2,2.6374
599.0,148851,1699588308,1699588310,500,1561,598.7,598.8,30,213728,285760,598.73,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,6.55,1.1056
121.9,4519926,1699588310,1699588310,5,5373,121.85,121.9,18,1313593,4605936,122.4,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
599.0,150778,1699588310,1699588310,152,100,599.15,599.4,30,217959,277491,598.73,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,6.55,1.1056
1230.65,42112,1699588307,1699588310,52,51,1230.6,1231.05,5,103679,105597,1233.25,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.2,1.1673
751.25,40709,1699588309,1699588311,116,51,751.0,751.25,3,135492,144766,750.64,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.0,-0.2655
1358.4,4794,1699588299,1699588311,15,32,1358.55,1359.4,1,59101,53205,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.2,-1.5367
2071.0,260679,1699588312,1699588312,1,113,2070.35,2071.0,3,59868,130968,2057.73,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.85,2.6696
1359.4,4797,1699588312,1699588312,48,29,1358.55,1359.4,3,59523,53748,1356.98,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.2,-1.4642
2071.2,260679,1699588312,1699588313,1,113,2070.35,2071.0,5,59868,130968,2057.73,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.05,2.6795
599.15,150778,1699588310,1699588313,208,100,599.15,599.4,50,217601,277513,598.73,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,6.7,1.1309
2070.35,260938,1699588313,1699588313,18,195,2070.35,2071.2,1,60085,130716,2057.75,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.2,2.6374
1230.65,42163,1699588310,1699588313,6,4,1230.65,1230.95,2,106134,106894,1233.25,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.2,1.1673
1358.35,4848,1699588314,1699588314,1,14,1358.35,1359.05,2,59331,53913,1357.0,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.25,-1.5403
1358.25,4848,1699588314,1699588315,1,14,1358.35,1359.05,5,59331,53913,1357.0,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.35,-1.5476
751.0,41083,1699588314,1699588315,134,66,751.0,751.25,3,135646,145040,750.65,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.25,-0.2987
2071.5,261825,1699588315,1699588315,16,15,2070.05,2071.2,5,59882,131269,2057.79,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.35,2.6944
2070.9,261825,1699588315,1699588316,16,15,2070.05,2071.2,25,59882,131269,2057.79,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.75,2.6647
2565.25,13330,1699588281,1699588316,5,20,2564.25,2565.25,1,45577,48919,2565.7,2556.95,2573.75,0,0,2572.0,2585.55,sf,NSE:INDIGO-EQ,-20.3,-0.7851
2071.0,262735,1699588316,1699588316,67,3,2070.75,2071.7,10,60418,130918,2057.84,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.85,2.6696
2071.0,262735,1699588316,1699588317,67,3,2070.75,2071.7,4,60418,130918,2057.84,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.85,2.6696
1230.6,42656,1699588315,1699588317,701,4,1230.55,1230.95,55,107368,107123,1233.22,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.15,1.1632
2071.2,262959,1699588317,1699588318,12,3,2070.95,2071.85,2,60655,130852,2057.85,2030.8,2071.95,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.05,2.6795
599.45,151529,1699588317,1699588318,220,380,599.15,599.45,1,217582,279297,598.74,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,7.0,1.1815
1358.0,4887,1699588317,1699588318,42,17,1357.75,1358.9,3,59710,55420,1357.01,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.6,-1.5657
1357.75,4887,1699588317,1699588319,42,17,1357.75,1358.9,17,59710,55420,1357.01,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.85,-1.5838
599.55,151530,1699588317,1699588319,220,505,599.15,599.55,5,218971,279051,598.74,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,7.1,1.1984
1008.95,110501,1699588312,1699588319,70,40,1008.15,1008.95,1,50934,110517,1007.15,993.7,1014.25,0,0,1003.8,991.2,sf,NSE:VBL-EQ,17.75,1.7908
2072.2,264750,1699588319,1699588320,131,10,2071.2,2072.0,36,60872,130370,2057.94,2030.8,2072.25,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.05,2.7291
599.5,151535,1699588318,1699588320,220,189,599.15,599.5,10,220054,279668,598.74,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,7.05,1.19
2072.65,265194,1699588320,1699588320,20,3,2071.3,2072.45,12,61012,130428,2057.97,2030.8,2072.65,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.5,2.7514
2072.55,265521,1699588320,1699588321,50,29,2072.0,2072.8,2,61207,130635,2057.98,2030.8,2072.7,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.4,2.7464
1923.5,5801,1699588319,1699588321,62,14,1922.85,1924.1,1,57070,70151,1925.74,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,1.95,0.1015
2072.0,265521,1699588320,1699588322,50,29,2072.0,2072.8,32,61207,130635,2057.98,2030.8,2072.7,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
2072.0,265836,1699588322,1699588322,19,3,2072.0,2072.9,3,60911,130325,2058.0,2030.8,2073.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
2072.9,265836,1699588322,1699588323,19,3,2072.0,2072.9,1,60911,130325,2058.0,2030.8,2073.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.75,2.7638
2072.55,265901,1699588323,1699588323,33,19,2072.0,2072.9,5,61154,131185,2058.0,2030.8,2073.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.4,2.7464
1230.55,42886,1699588320,1699588324,45,4,1230.55,1230.85,8,107800,109280,1233.2,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.1,1.1591
2072.95,266372,1699588324,1699588324,10,9,2071.7,2072.85,9,60944,131023,2058.03,2030.8,2073.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.8,2.7663
2073.0,266372,1699588324,1699588325,10,9,2071.7,2072.85,3,60944,131023,2058.03,2030.8,2073.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.85,2.7688
1358.6,4917,1699588321,1699588325,11,31,1357.8,1358.7,12,60971,56794,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.0,-1.5222
1230.75,42886,1699588320,1699588326,45,4,1230.55,1230.85,7,107800,109280,1233.2,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.3,1.1756
1482.6,462358,1699588326,1699588326,317,636,1482.6,1482.65,10,371771,433141,1482.13,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.65,-0.3127
2071.95,267216,1699588326,1699588327,10,14,2071.65,2072.75,10,61239,132799,2058.07,2030.8,2073.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.8,2.7167
1231.15,43067,1699588325,1699588327,601,17,1230.75,1231.15,2,109984,110200,1233.19,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.7,1.2084
1358.7,4918,1699588328,1699588328,19,13,1357.8,1358.7,1,61007,57776,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.9,-1.5149
193.0,559986,1699588326,1699588328,1831,2840,192.9,193.0,1,1041529,1450033,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.75,0.915
1357.8,4934,1699588329,1699588329,45,13,1357.8,1358.7,10,61076,58494,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.8,-1.5802
2074.8,277018,1699588329,1699588329,10,100,2074.55,2074.8,100,61890,130141,2058.6,2030.8,2074.8,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.65,2.858
1357.8,4940,1699588329,1699588330,89,13,1357.75,1358.7,3,60960,57730,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.8,-1.5802
193.0,559986,1699588326,1699588330,1831,2840,192.9,193.0,5,1041529,1450033,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.75,0.915
2076.35,283688,1699588330,1699588331,197,200,2076.35,2076.4,46,62606,121129,2058.99,2030.8,2076.4,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.2,2.9348
2077.0,284460,1699588331,1699588331,28,351,2076.5,2077.0,2,62286,124378,2059.04,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.85,2.9671
1357.8,4940,1699588329,1699588332,67,31,1357.8,1358.7,3,61127,58516,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.8,-1.5802
193.05,565078,1699588332,1699588332,525,767,193.05,193.1,150,1052758,1454000,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.8,0.9412
1357.8,4940,1699588329,1699588333,1,13,1357.85,1358.7,3,61101,58703,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.8,-1.5802
1482.8,478277,1699588333,1699588333,7,156,1482.6,1482.8,100,373661,430912,1482.15,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.45,-0.2992
2075.75,285803,1699588333,1699588334,11,10,2075.75,2076.9,10,62523,124661,2059.12,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.6,2.9051
1357.8,4940,1699588329,1699588334,1,31,1357.85,1358.7,3,61152,58799,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.8,-1.5802
121.9,4601788,1699588332,1699588335,4095,119093,121.9,121.95,491,1360762,4638548,122.39,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
1483.0,478308,1699588334,1699588335,274,125,1482.6,1482.8,169,373568,431237,1482.15,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
124.2,292776,1699588333,1699588335,3987,3642,124.1,124.2,10,1018723,1375647,123.75,123.2,124.3,0,0,123.9,125.05,sf,NSE:GAIL-EQ,-0.85,-0.6797
599.2,152021,1699588334,1699588335,633,622,599.2,599.45,2,225501,288261,598.74,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,6.75,1.1393
1357.8,4946,1699588334,1699588335,14,32,1357.75,1358.65,3,60038,58396,1357.02,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.8,-1.5802
1577.1,32663,1699588334,1699588335,1,21,1577.1,1577.6,13,88556,96161,1575.93,1572.65,1581.0,0,0,1581.0,1569.8,sf,NSE:BAJAJFINSV-EQ,7.3,0.465
121.95,4601788,1699588332,1699588336,4095,119093,121.9,121.95,95,1360762,4638548,122.39,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.65,0.5359
599.2,152066,1699588335,1699588336,588,604,599.2,599.45,45,226016,284920,598.74,596.1,600.5,0,0,598.9,592.45,sf,NSE:DLF-EQ,6.75,1.1393
193.1,565078,1699588332,1699588336,525,767,193.05,193.1,15,1052758,1454000,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.85,0.9673
193.1,566709,1699588337,1699588337,200,1045,193.1,193.15,916,1067438,1455987,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.85,0.9673
1483.05,479081,1699588337,1699588337,888,338,1483.0,1483.05,5,373869,432660,1482.15,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
750.15,67520,1699588327,1699588337,22,168,749.8,750.15,40,154615,144032,748.4,745.05,751.9,0,0,751.9,748.6,sf,NSE:JSWSTEEL-EQ,1.55,0.2071
1231.1,43703,1699588333,1699588337,6,5,1231.05,1231.45,16,112731,109687,1233.16,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.65,1.2043
1358.65,4953,1699588337,1699588338,79,23,1357.65,1358.65,1,61333,59413,1357.03,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.95,-1.5186
121.9,4601788,1699588332,1699588339,4095,119093,121.9,121.95,1,1360762,4638548,122.39,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
1483.0,479208,1699588339,1699588339,778,320,1483.0,1483.05,15,375445,431842,1482.15,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
2072.85,289691,1699588340,1699588340,100,20,2072.0,2072.9,3,62436,128385,2059.32,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.7,2.7613
121.9,4620998,1699588340,1699588340,14857,105895,121.9,121.95,50,1368001,4657200,122.39,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
1231.1,43731,1699588337,1699588341,12,9,1231.1,1231.35,16,112279,110215,1233.16,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.65,1.2043
751.2,43454,1699588339,1699588340,218,137,750.8,751.2,1,144784,168018,750.65,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.05,-0.2722
2072.35,290320,1699588341,1699588341,21,5,2072.55,2073.1,4,62611,128575,2059.35,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.2,2.7365
193.2,569374,1699588341,1699588342,1003,3240,193.1,193.2,100,1067298,1470130,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
1358.65,4953,1699588337,1699588342,59,41,1357.75,1358.65,1,61329,60712,1357.03,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.95,-1.5186
2074.15,291864,1699588342,1699588343,13,21,2072.15,2073.2,1,62422,128953,2059.42,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.0,2.8258
2074.15,292011,1699588343,1699588343,5,15,2073.2,2074.15,12,63026,127534,2059.43,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.0,2.8258
193.15,569374,1699588341,1699588344,1003,3240,193.1,193.2,200,1067298,1470130,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.9,0.9935
2072.9,292328,1699588344,1699588344,9,69,2072.65,2074.1,4,63014,128566,2059.45,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.75,2.7638
2072.65,292328,1699588344,1699588345,9,69,2072.65,2074.1,29,63014,128566,2059.45,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.5,2.7514
1231.35,44348,1699588345,1699588345,12,5,1231.1,1231.45,74,112170,110686,1233.14,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.9,1.2249
193.2,569374,1699588341,1699588346,1003,3240,193.1,193.2,302,1067298,1470130,192.61,191.75,193.15,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
1231.1,44348,1699588345,1699588346,12,5,1231.1,1231.45,33,112170,110686,1233.14,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.65,1.2043
193.2,582437,1699588346,1699588347,1127,1667,193.05,193.15,226,1069509,1481237,192.63,191.75,193.2,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
122.0,4620998,1699588340,1699588347,14857,105895,121.9,121.95,10,1368001,4657200,122.39,121.75,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.7,0.5771
751.2,43488,1699588346,1699588347,192,111,750.8,751.2,2,146075,168278,750.65,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-2.05,-0.2722
1357.7,4959,1699588345,1699588347,9,23,1357.75,1358.65,3,61437,61121,1357.03,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.9,-1.5874
2073.35,293461,1699588347,1699588348,20,6,2072.5,2073.4,4,63364,130256,2059.5,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,56.2,2.7861
1357.7,4966,1699588347,1699588348,10,23,1357.75,1358.65,3,61444,61169,1357.03,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-21.9,-1.5874
193.2,582437,1699588346,1699588348,1127,1667,193.05,193.15,35,1069509,1481237,192.63,191.75,193.2,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
2072.0,294381,1699588349,1699588349,614,26,2072.0,2072.95,11,63367,131805,2059.54,2030.8,2077.0,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
193.2,582437,1699588346,1699588349,1127,1667,193.05,193.15,84,1069509,1481237,192.63,191.75,193.2,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
1231.05,44968,1699588347,1699588350,125,13,1231.0,1231.3,193,112035,111616,1233.11,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,14.6,1.2002
193.15,582437,1699588346,1699588351,1127,1667,193.05,193.15,1,1069509,1481237,192.63,191.75,193.2,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.9,0.9935
